station_id,name,district_id,latitude,longitude,station_code
426,Raipur South PS,9,13.874216,75.501707,KA-09-0426
427,Shivamogga Town PS,9,13.835714,75.573424,KA-09-0427
428,Shivamogga South PS,9,14.012389,75.629311,KA-09-0428
429,Kirari Suleman Nagar Traffic PS,9,13.865573,75.693044,KA-09-0429
430,Shivamogga North PS,9,13.820619,75.440316,KA-09-0430
431,Arrah Rural PS,9,13.913433,75.444437,KA-09-0431
432,Medininagar West PS,9,14.075872,75.618452,KA-09-0432
433,Shivamogga Central PS,9,13.942551,75.6855,KA-09-0433
434,Shivamogga Railway PS,9,13.992769,75.628166,KA-09-0434
435,Ujjain Rural PS,9,13.932527,75.454509,KA-09-0435
436,Moradabad Traffic PS,9,13.850921,75.566307,KA-09-0436
437,Bijapur Cyber PS,9,13.890573,75.659199,KA-09-0437
438,Shivamogga South PS,9,14.045174,75.437824,KA-09-0438
439,Sikar Economic Offences PS,9,13.995561,75.575809,KA-09-0439
440,Aurangabad Market PS,9,13.95237,75.455698,KA-09-0440
441,Kota Cyber PS,9,13.914892,75.622133,KA-09-0441
442,Shivamogga Cyber PS,9,14.028616,75.583491,KA-09-0442
443,Shivamogga East PS,9,14.069779,75.547885,KA-09-0443
444,Shivamogga Railway PS,9,13.817148,75.464005,KA-09-0444
445,Shivamogga Rural PS,9,14.060321,75.485741,KA-09-0445
446,Ghaziabad South PS,9,14.03368,75.493282,KA-09-0446
447,Buxar West PS,9,13.862235,75.605607,KA-09-0447
448,Sri Ganganagar East PS,9,13.930672,75.468691,KA-09-0448
449,Shivamogga East PS,9,13.97752,75.63429,KA-09-0449
450,Uluberia East PS,9,14.057079,75.430458,KA-09-0450
451,Shivamogga Railway PS,9,13.793539,75.610536,KA-09-0451
452,Shivamogga East PS,9,13.843143,75.589741,KA-09-0452
453,Guna East PS,10,13.340311,77.139149,KA-10-0453
454,Ahmedabad Women PS,10,13.281528,77.024463,KA-10-0454
455,Unnao Market PS,10,13.28013,76.972892,KA-10-0455
456,Tumakuru City PS,10,13.315587,77.090333,KA-10-0456
457,Bhiwani Cyber PS,10,13.284675,77.166509,KA-10-0457
458,Jaunpur Central PS,10,13.294511,77.070615,KA-10-0458
459,Raebareli Market PS,10,13.359395,77.046735,KA-10-0459
460,Tumakuru North PS,10,13.325779,76.993263,KA-10-0460
461,Tumakuru City PS,10,13.306145,77.135613,KA-10-0461
462,Nagaon Traffic PS,10,13.461593,77.195043,KA-10-0462
463,Tadepalligudem East PS,10,13.24785,76.998803,KA-10-0463
464,Kirari Suleman Nagar South PS,10,13.454623,77.100211,KA-10-0464
465,Guntakal Town PS,10,13.342533,77.241006,KA-10-0465
466,North Dumdum Traffic PS,10,13.205497,77.035407,KA-10-0466
467,Chandigarh East PS,10,13.387178,77.092176,KA-10-0467
468,Tumakuru South PS,10,13.223149,76.99118,KA-10-0468
469,Hospet Women PS,10,13.420057,77.060781,KA-10-0469
470,Tumakuru Economic Offences PS,10,13.359445,77.059757,KA-10-0470
471,Tumakuru Women PS,10,13.342177,77.180321,KA-10-0471
472,Madhyamgram Women PS,10,13.377872,77.134313,KA-10-0472
473,Naihati Rural PS,10,13.309071,77.189469,KA-10-0473
474,Shimla Cyber PS,10,13.300582,76.99428,KA-10-0474
475,South Dumdum East PS,10,13.340923,76.964591,KA-10-0475
476,Rajpur Sonarpur Rural PS,10,13.43209,77.1068,KA-10-0476
477,Rampur Rural PS,10,13.345552,77.04939,KA-10-0477
478,Parbhani East PS,10,13.308786,77.13595,KA-10-0478
479,Tumakuru Railway PS,10,13.291812,77.199487,KA-10-0479
480,Miryalaguda South PS,10,13.359777,77.093468,KA-10-0480
481,Hazaribagh City PS,10,13.393042,77.244969,KA-10-0481
482,Guwahati East PS,10,13.46053,77.21263,KA-10-0482
483,Tumakuru West PS,10,13.333277,77.241121,KA-10-0483
484,Vellore Market PS,10,13.364442,77.019263,KA-10-0484
485,Miryalaguda City PS,10,13.242054,77.139708,KA-10-0485
486,Fatehpur East PS,10,13.304957,77.197498,KA-10-0486
487,Tumakuru Traffic PS,10,13.475362,76.983969,KA-10-0487
488,Sultan Pur Majra City PS,10,13.316534,77.074888,KA-10-0488
489,Tiruchirappalli Traffic PS,10,13.423392,77.227156,KA-10-0489
490,Korba Railway PS,10,13.409121,77.162733,KA-10-0490
491,Tumakuru South PS,10,13.288415,77.149668,KA-10-0491
492,Latur South PS,10,13.477906,77.088899,KA-10-0492
493,Amaravati South PS,10,13.297186,77.182597,KA-10-0493
494,Bhalswa Jahangir Pur Central PS,10,13.431996,77.030309,KA-10-0494
495,Tumakuru North PS,10,13.264856,77.118426,KA-10-0495
496,Khandwa Traffic PS,10,13.485578,77.182352,KA-10-0496
497,Tumakuru Central PS,10,13.402396,77.046112,KA-10-0497
498,Nagercoil Cyber PS,10,13.471246,77.167499,KA-10-0498
499,Ballari Women PS,11,15.192387,76.885308,KA-11-0499
500,Gopalpur Economic Offences PS,11,15.275783,77.012785,KA-11-0500
501,Ballari Women PS,11,15.275994,76.795109,KA-11-0501
502,Chandrapur North PS,11,15.213602,76.835596,KA-11-0502
503,Jamshedpur Railway PS,11,15.269307,76.980251,KA-11-0503
504,Ballari Rural PS,11,15.211667,76.843185,KA-11-0504
505,Satna City PS,11,15.148712,76.962783,KA-11-0505
506,Ballari City PS,11,15.088488,76.913121,KA-11-0506
507,Jorhat West PS,11,14.990954,76.936506,KA-11-0507
508,Nellore Rural PS,11,15.26991,77.03492,KA-11-0508
509,Karawal Nagar North PS,11,15.216173,76.857574,KA-11-0509
510,Giridih Women PS,11,15.261781,76.798238,KA-11-0510
511,Ballari East PS,11,15.211006,77.0265,KA-11-0511
512,Salem City PS,11,15.041919,77.036073,KA-11-0512
513,Sagar Rural PS,11,15.000302,77.022261,KA-11-0513
514,Karimnagar Market PS,11,15.270383,77.060039,KA-11-0514
515,Barasat Women PS,11,14.99218,76.941789,KA-11-0515
516,Deoghar Town PS,11,15.089913,76.907705,KA-11-0516
517,Panipat West PS,11,15.137574,77.052968,KA-11-0517
518,Meerut Railway PS,11,15.071251,77.014044,KA-11-0518
519,Ballari Cyber PS,11,15.127074,76.848579,KA-11-0519
520,Ballari Rural PS,11,15.090534,76.859907,KA-11-0520
521,Cuttack West PS,11,15.042048,77.028244,KA-11-0521
522,Kota Economic Offences PS,11,15.143984,76.797421,KA-11-0522
523,Ballari West PS,11,15.283906,76.914636,KA-11-0523
524,Ballari Traffic PS,11,15.104472,76.905421,KA-11-0524
525,Chapra Women PS,11,15.079984,76.988265,KA-11-0525
526,Ballari City PS,11,15.097266,76.842291,KA-11-0526
527,Ballari West PS,11,15.081442,76.893025,KA-11-0527
528,Nandyal South PS,11,15.25574,77.002352,KA-11-0528
529,Ballari Central PS,11,15.264239,76.859911,KA-11-0529
530,Ballari East PS,11,15.276608,76.914855,KA-11-0530
531,Gandhidham North PS,11,15.171122,76.896154,KA-11-0531
532,Udaipur South PS,11,15.216605,77.011998,KA-11-0532
533,Ballari Railway PS,11,15.06364,76.997822,KA-11-0533
534,Nizamabad Railway PS,11,15.147052,76.929852,KA-11-0534
535,Ballari Cyber PS,11,15.158651,76.789927,KA-11-0535
536,Raipur South PS,11,15.050047,76.932398,KA-11-0536
537,Rewa Rural PS,11,15.145502,76.806272,KA-11-0537
538,Srinagar Traffic PS,11,15.136048,77.041067,KA-11-0538
539,Saharanpur North PS,11,15.12543,76.925374,KA-11-0539
540,Phusro North PS,11,15.157039,76.97323,KA-11-0540
541,Guwahati Women PS,11,15.108185,77.016336,KA-11-0541
542,Ballari Central PS,11,15.011309,76.898509,KA-11-0542
543,Ballari Central PS,11,15.287637,77.051775,KA-11-0543
544,Kochi Town PS,11,15.131021,76.857527,KA-11-0544
545,Medininagar Rural PS,11,15.219148,77.0649,KA-11-0545
546,Nagaon West PS,11,15.101738,77.0388,KA-11-0546
547,Hospet North PS,11,15.26143,76.884094,KA-11-0547
548,Bihar Sharif West PS,11,15.251766,76.811297,KA-11-0548
549,Farrukhabad Railway PS,11,15.042942,76.932578,KA-11-0549
550,Vijayapura South PS,12,16.973817,75.810446,KA-12-0550
551,Vijayapura Market PS,12,16.769709,75.76205,KA-12-0551
552,Phagwara South PS,12,16.793983,75.628899,KA-12-0552
553,Dhule North PS,12,16.762895,75.841223,KA-12-0553
554,Bilaspur Central PS,12,16.689865,75.758059,KA-12-0554
555,Sangli-Miraj & Kupwad East PS,12,16.945327,75.564694,KA-12-0555
556,Vijayapura Traffic PS,12,16.858383,75.693932,KA-12-0556
557,Malegaon West PS,12,16.694803,75.782162,KA-12-0557
558,Sangli-Miraj & Kupwad Economic Offences PS,12,16.842128,75.786316,KA-12-0558
559,Vijayapura Market PS,12,16.831369,75.646779,KA-12-0559
560,Alappuzha Railway PS,12,16.853033,75.733242,KA-12-0560
561,Hindupur Market PS,12,16.7764,75.650529,KA-12-0561
562,Jalna Rural PS,12,16.836575,75.684068,KA-12-0562
563,Vijayapura Women PS,12,16.964756,75.823914,KA-12-0563
564,Ahmednagar Rural PS,12,16.80836,75.708686,KA-12-0564
565,Ichalkaranji Cyber PS,12,16.881603,75.795741,KA-12-0565
566,Madurai Cyber PS,12,16.802678,75.649967,KA-12-0566
567,Bilaspur Rural PS,12,16.822256,75.814802,KA-12-0567
568,Khandwa Women PS,12,16.723506,75.698908,KA-12-0568
569,Tinsukia City PS,12,16.970536,75.727186,KA-12-0569
570,Jalgaon Rural PS,12,16.756699,75.659079,KA-12-0570
571,Ajmer Town PS,12,16.93434,75.587739,KA-12-0571
572,Allahabad Central PS,12,16.695661,75.67315,KA-12-0572
573,Aizawl East PS,12,16.942286,75.616449,KA-12-0573
574,Bahraich Market PS,12,16.881635,75.625105,KA-12-0574
575,Bhind Traffic PS,12,16.780089,75.847106,KA-12-0575
576,Vijayapura City PS,12,16.737207,75.782443,KA-12-0576
577,Sambhal Central PS,12,16.823876,75.632778,KA-12-0577
578,Orai East PS,12,16.79919,75.631799,KA-12-0578
579,Bahraich Cyber PS,12,16.794399,75.720095,KA-12-0579
580,Khora  Cyber PS,12,16.788093,75.824844,KA-12-0580
581,Vijayapura North PS,12,16.974596,75.700847,KA-12-0581
582,Bhiwani Railway PS,12,16.741138,75.653877,KA-12-0582
583,Mahbubnagar City PS,12,16.746582,75.603777,KA-12-0583
584,Indore Women PS,12,16.85541,75.776004,KA-12-0584
585,Vijayapura Women PS,12,16.77916,75.673952,KA-12-0585
586,Vijayapura Railway PS,12,16.845393,75.843039,KA-12-0586
587,Vijayapura Cyber PS,12,16.926678,75.849952,KA-12-0587
588,Berhampur West PS,12,16.818449,75.779832,KA-12-0588
589,Vijayapura Cyber PS,12,16.896294,75.706495,KA-12-0589
590,Agartala South PS,12,16.967371,75.717183,KA-12-0590
591,Akola Railway PS,12,16.963756,75.760465,KA-12-0591
592,Vijayapura Market PS,12,16.721447,75.74921,KA-12-0592
593,Kadapa Town PS,12,16.682942,75.71172,KA-12-0593
594,Raichur Cyber PS,13,16.248919,77.476471,KA-13-0594
595,Alwar North PS,13,16.06232,77.355964,KA-13-0595
596,Raichur Economic Offences PS,13,16.216425,77.278722,KA-13-0596
597,Raichur Women PS,13,16.301547,77.39851,KA-13-0597
598,Bhimavaram Market PS,13,16.11138,77.471715,KA-13-0598
599,Raichur South PS,13,16.11518,77.354237,KA-13-0599
600,Pallavaram Railway PS,13,16.296081,77.220006,KA-13-0600
601,Nandyal Economic Offences PS,13,16.130562,77.405471,KA-13-0601
602,Alappuzha Women PS,13,16.31196,77.392421,KA-13-0602
603,Pondicherry Railway PS,13,16.067105,77.317883,KA-13-0603
604,Nanded Economic Offences PS,13,16.074434,77.199135,KA-13-0604
605,Raichur Rural PS,13,16.311199,77.389772,KA-13-0605
606,Bulandshahr Cyber PS,13,16.314988,77.224909,KA-13-0606
607,Tumkur South PS,13,16.12653,77.466682,KA-13-0607
608,Jamalpur Central PS,13,16.20025,77.210269,KA-13-0608
609,Malda Town PS,13,16.141712,77.359209,KA-13-0609
610,Raichur West PS,13,16.33623,77.290645,KA-13-0610
611,Satna Traffic PS,13,16.283276,77.410113,KA-13-0611
612,North Dumdum Economic Offences PS,13,16.147383,77.365487,KA-13-0612
613,Sambhal East PS,13,16.174347,77.465258,KA-13-0613
614,Hosur Cyber PS,13,16.279524,77.433449,KA-13-0614
615,Haridwar Central PS,13,16.207838,77.488597,KA-13-0615
616,Raichur City PS,13,16.127243,77.219105,KA-13-0616
617,Maheshtala East PS,13,16.344058,77.315311,KA-13-0617
618,Panchkula Market PS,13,16.247837,77.431364,KA-13-0618
619,Faridabad North PS,13,16.164343,77.478643,KA-13-0619
620,Raichur Economic Offences PS,13,16.233363,77.310322,KA-13-0620
621,Shimoga Market PS,13,16.297017,77.410233,KA-13-0621
622,Raichur Town PS,13,16.1716,77.431467,KA-13-0622
623,Tumkur Rural PS,13,16.152603,77.228265,KA-13-0623
624,Shivpuri City PS,13,16.191021,77.424704,KA-13-0624
625,Raichur Town PS,13,16.113818,77.330953,KA-13-0625
626,Bhopal South PS,13,16.088588,77.223186,KA-13-0626
627,Raichur South PS,13,16.237013,77.293629,KA-13-0627
628,Raichur Economic Offences PS,13,16.181743,77.430051,KA-13-0628
629,Kozhikode Central PS,13,16.329162,77.489752,KA-13-0629
630,Suryapet East PS,13,16.263195,77.247151,KA-13-0630
631,Suryapet Women PS,13,16.205537,77.21528,KA-13-0631
632,Raichur Economic Offences PS,13,16.147526,77.4311,KA-13-0632
633,Raichur Cyber PS,13,16.131577,77.38381,KA-13-0633
634,Tiruchirappalli East PS,13,16.194958,77.236947,KA-13-0634
635,Raipur City PS,13,16.157265,77.382358,KA-13-0635
636,Kochi Market PS,13,16.189667,77.325485,KA-13-0636
637,Panchkula Railway PS,14,15.601168,74.898637,KA-14-0637
638,Danapur Cyber PS,14,15.517488,75.001503,KA-14-0638
639,Vijayanagaram Rural PS,14,15.599518,74.945234,KA-14-0639
640,Chittoor Central PS,14,15.599229,75.092392,KA-14-0640
641,Sirsa Cyber PS,14,15.553848,74.975681,KA-14-0641
642,Yamunanagar Town PS,14,15.36884,75.156979,KA-14-0642
643,Khora  Rural PS,14,15.47393,75.143701,KA-14-0643
644,Coimbatore North PS,14,15.371795,75.097106,KA-14-0644
645,Vijayanagaram Railway PS,14,15.55459,75.096497,KA-14-0645
646,Guna Economic Offences PS,14,15.350654,74.94865,KA-14-0646
647,Delhi Women PS,14,15.523471,75.094523,KA-14-0647
648,Bihar Sharif Town PS,14,15.48828,75.032473,KA-14-0648
649,Jalgaon South PS,14,15.585018,75.065313,KA-14-0649
650,Dharwad South PS,14,15.599428,75.06829,KA-14-0650
651,Siwan Market PS,14,15.500354,74.883295,KA-14-0651
652,Dharwad Market PS,14,15.508308,74.907702,KA-14-0652
653,Dharwad East PS,14,15.603982,75.061042,KA-14-0653
654,Hapur Economic Offences PS,14,15.408379,75.096669,KA-14-0654
655,Dharwad Town PS,14,15.386522,75.011003,KA-14-0655
656,Suryapet South PS,14,15.515199,74.92411,KA-14-0656
657,Sirsa Cyber PS,14,15.540603,75.034377,KA-14-0657
658,Dharwad South PS,14,15.608211,75.002631,KA-14-0658
659,Maheshtala Women PS,14,15.597418,74.892621,KA-14-0659
660,Dharwad Central PS,14,15.402467,74.9944,KA-14-0660
661,Aurangabad Traffic PS,14,15.41339,74.887087,KA-14-0661
662,Muzaffarpur Central PS,14,15.404573,74.947879,KA-14-0662
663,Varanasi Market PS,14,15.315676,74.960723,KA-14-0663
664,Bhalswa Jahangir Pur Town PS,14,15.358206,75.15297,KA-14-0664
665,Kharagpur Traffic PS,14,15.474473,74.957097,KA-14-0665
666,Shimla Economic Offences PS,14,15.378457,74.979314,KA-14-0666
667,Dharwad Rural PS,14,15.506092,74.976475,KA-14-0667
668,Cuttack Central PS,14,15.368097,75.035461,KA-14-0668
669,Dharwad Economic Offences PS,14,15.373339,74.941303,KA-14-0669
670,Salem Central PS,14,15.327669,74.888326,KA-14-0670
671,Salem Railway PS,14,15.418638,74.916922,KA-14-0671
672,Dharwad Town PS,14,15.567691,75.016115,KA-14-0672
673,Kanpur West PS,14,15.425492,74.975563,KA-14-0673
674,Alappuzha Town PS,14,15.562555,75.043009,KA-14-0674
675,Aurangabad Railway PS,14,15.549084,75.133405,KA-14-0675
676,Dharwad East PS,14,15.349084,74.893158,KA-14-0676
677,Dharwad Women PS,14,15.420892,74.900208,KA-14-0677
678,Bilaspur Economic Offences PS,14,15.35026,74.972913,KA-14-0678
679,Sikar Rural PS,14,15.470114,75.133548,KA-14-0679
680,Ozhukarai Rural PS,14,15.455793,74.899889,KA-14-0680
681,Ratlam Cyber PS,14,15.494723,75.117457,KA-14-0681
682,Hosur City PS,15,15.325239,75.581883,KA-15-0682
683,Tadipatri South PS,15,15.415191,75.672109,KA-15-0683
684,Noida Economic Offences PS,15,15.399856,75.516876,KA-15-0684
685,Gadag East PS,15,15.495017,75.554327,KA-15-0685
686,Gadag Women PS,15,15.353301,75.700922,KA-15-0686
687,Ambattur East PS,15,15.496476,75.631618,KA-15-0687
688,Raebareli Town PS,15,15.347067,75.629632,KA-15-0688
689,Salem Cyber PS,15,15.493736,75.694701,KA-15-0689
690,Rourkela North PS,15,15.563633,75.497425,KA-15-0690
691,Bhopal Railway PS,15,15.340959,75.729143,KA-15-0691
692,Anantapur City PS,15,15.371273,75.711719,KA-15-0692
693,Durg North PS,15,15.301916,75.710267,KA-15-0693
694,Dindigul Traffic PS,15,15.443077,75.571889,KA-15-0694
695,Ulhasnagar Central PS,15,15.39515,75.651545,KA-15-0695
696,Gadag Market PS,15,15.328783,75.484507,KA-15-0696
697,Bettiah Cyber PS,15,15.445757,75.517213,KA-15-0697
698,Gadag Central PS,15,15.438521,75.752419,KA-15-0698
699,Buxar South PS,15,15.47049,75.495268,KA-15-0699
700,Tirunelveli Market PS,15,15.542331,75.764446,KA-15-0700
701,Vijayawada Railway PS,15,15.477128,75.506507,KA-15-0701
702,Udupi Rural PS,15,15.515245,75.695142,KA-15-0702
703,Mehsana West PS,16,14.687751,75.438721,KA-16-0703
704,Ahmednagar West PS,16,14.780698,75.439088,KA-16-0704
705,Haveri Market PS,16,14.799784,75.332468,KA-16-0705
706,Rohtak Cyber PS,16,14.791513,75.423587,KA-16-0706
707,Rohtak Railway PS,16,14.864917,75.46828,KA-16-0707
708,Kirari Suleman Nagar North PS,16,14.854287,75.504032,KA-16-0708
709,Bongaigaon Market PS,16,14.710449,75.377893,KA-16-0709
710,Srinagar Traffic PS,16,14.74196,75.334078,KA-16-0710
711,Hapur South PS,16,14.814943,75.394601,KA-16-0711
712,Khandwa Cyber PS,16,14.873776,75.262783,KA-16-0712
713,Sirsa West PS,16,14.782975,75.286271,KA-16-0713
714,Haveri Railway PS,16,14.782055,75.546551,KA-16-0714
715,Haveri Economic Offences PS,16,14.851678,75.288574,KA-16-0715
716,Davanagere West PS,16,14.907427,75.511979,KA-16-0716
717,Karawal Nagar Town PS,16,14.720217,75.360553,KA-16-0717
718,Haveri West PS,16,14.764002,75.340653,KA-16-0718
719,Patiala Central PS,16,14.773869,75.27636,KA-16-0719
720,Haveri Town PS,16,14.788142,75.28881,KA-16-0720
721,Aurangabad Traffic PS,16,14.77862,75.251419,KA-16-0721
722,Ramgarh Cyber PS,16,14.941546,75.375694,KA-16-0722
723,Sagar Rural PS,16,14.713784,75.275799,KA-16-0723
724,Haveri Market PS,16,14.739105,75.513297,KA-16-0724
725,Tenali Rural PS,16,14.88911,75.511349,KA-16-0725
726,Bangalore West PS,16,14.687956,75.408152,KA-16-0726
727,Medininagar City PS,16,14.694335,75.354356,KA-16-0727
728,Baranagar Traffic PS,16,14.690512,75.372513,KA-16-0728
729,Medininagar West PS,16,14.710273,75.517978,KA-16-0729
730,Muzaffarnagar Rural PS,16,14.821972,75.36421,KA-16-0730
731,Udupi Economic Offences PS,16,14.687049,75.33209,KA-16-0731
732,Haveri Town PS,16,14.8254,75.465354,KA-16-0732
733,Durgapur Women PS,16,14.852243,75.503368,KA-16-0733
734,Thane West PS,16,14.706734,75.431078,KA-16-0734
735,Gandhidham Traffic PS,17,14.161263,76.264371,KA-17-0735
736,Adoni Market PS,17,14.221066,76.281823,KA-17-0736
737,Mira-Bhayandar North PS,17,14.093904,76.514617,KA-17-0737
738,Sagar City PS,17,14.352777,76.287595,KA-17-0738
739,Vijayanagaram Railway PS,17,14.198859,76.411907,KA-17-0739
740,Kollam Rural PS,17,14.358936,76.47911,KA-17-0740
741,Panvel City PS,17,14.076738,76.312723,KA-17-0741
742,Bettiah City PS,17,14.191993,76.333946,KA-17-0742
743,Dehradun Central PS,17,14.19723,76.458543,KA-17-0743
744,Ongole Town PS,17,14.233897,76.293804,KA-17-0744
745,Sonipat Town PS,17,14.225991,76.308959,KA-17-0745
746,Chitradurga Market PS,17,14.170625,76.423931,KA-17-0746
747,Bhind Market PS,17,14.276917,76.267835,KA-17-0747
748,Ajmer Central PS,17,14.358628,76.319591,KA-17-0748
749,Chitradurga Traffic PS,17,14.202945,76.384012,KA-17-0749
750,Chitradurga East PS,17,14.272424,76.445416,KA-17-0750
751,Chitradurga Rural PS,17,14.28497,76.45845,KA-17-0751
752,Sikar Rural PS,17,14.176612,76.403167,KA-17-0752
753,Mysore Railway PS,17,14.122689,76.286079,KA-17-0753
754,Kanpur Market PS,17,14.292481,76.283417,KA-17-0754
755,Jorhat City PS,17,14.201397,76.405156,KA-17-0755
756,Malda Women PS,17,14.245596,76.271121,KA-17-0756
757,Firozabad North PS,17,14.089232,76.505808,KA-17-0757
758,Serampore Rural PS,17,14.149135,76.278871,KA-17-0758
759,Muzaffarpur East PS,17,14.1072,76.470234,KA-17-0759
760,Chitradurga City PS,17,14.331479,76.321365,KA-17-0760
761,Nagpur North PS,17,14.348668,76.301688,KA-17-0761
762,Chitradurga Railway PS,17,14.313535,76.462206,KA-17-0762
763,Phagwara West PS,17,14.169141,76.372877,KA-17-0763
764,Rajkot Central PS,17,14.320399,76.419461,KA-17-0764
765,Barasat Town PS,17,14.343182,76.301803,KA-17-0765
766,Bhiwandi Market PS,17,14.086379,76.368277,KA-17-0766
767,Ranchi North PS,17,14.304658,76.341209,KA-17-0767
768,Avadi Town PS,17,14.074991,76.308201,KA-17-0768
769,Bhiwandi East PS,18,13.387973,75.694775,KA-18-0769
770,Noida Cyber PS,18,13.314108,75.853784,KA-18-0770
771,Munger Traffic PS,18,13.330068,75.860792,KA-18-0771
772,Chikkamagaluru Rural PS,18,13.289111,75.691899,KA-18-0772
773,Uluberia Cyber PS,18,13.374138,75.624878,KA-18-0773
774,Chikkamagaluru Cyber PS,18,13.363291,75.876702,KA-18-0774
775,Dharmavaram Central PS,18,13.227658,75.916935,KA-18-0775
776,Vijayanagaram Economic Offences PS,18,13.184069,75.921088,KA-18-0776
777,Chikkamagaluru Central PS,18,13.17927,75.691442,KA-18-0777
778,Unnao Railway PS,18,13.376354,75.733748,KA-18-0778
779,Chikkamagaluru Central PS,18,13.194773,75.662054,KA-18-0779
780,Parbhani Railway PS,18,13.343669,75.640685,KA-18-0780
781,Uluberia West PS,18,13.237132,75.700297,KA-18-0781
782,Raiganj Cyber PS,18,13.283986,75.87157,KA-18-0782
783,Noida Cyber PS,18,13.247687,75.644406,KA-18-0783
784,Chikkamagaluru Traffic PS,18,13.397144,75.654692,KA-18-0784
785,Kodagu Town PS,19,12.414217,75.710154,KA-19-0785
786,Navi Mumbai South PS,19,12.505501,75.723775,KA-19-0786
787,Kodagu North PS,19,12.310374,75.635485,KA-19-0787
788,Tinsukia West PS,19,12.485811,75.769191,KA-19-0788
789,Ghaziabad Traffic PS,19,12.372738,75.615564,KA-19-0789
790,Bally Traffic PS,19,12.393273,75.602885,KA-19-0790
791,Kodagu Women PS,19,12.571603,75.597525,KA-19-0791
792,Bhilai Economic Offences PS,19,12.441186,75.753236,KA-19-0792
793,Mysore Town PS,19,12.515569,75.630138,KA-19-0793
794,Kodagu City PS,19,12.508688,75.654886,KA-19-0794
795,Kavali Traffic PS,19,12.386072,75.777289,KA-19-0795
796,Kodagu West PS,19,12.450236,75.863429,KA-19-0796
797,Kodagu Town PS,19,12.293742,75.858949,KA-19-0797
798,Dhanbad North PS,19,12.301994,75.842383,KA-19-0798
799,Latur Market PS,19,12.287209,75.726498,KA-19-0799
800,Buxar Rural PS,19,12.404347,75.805529,KA-19-0800
801,Kodagu North PS,19,12.479364,75.640042,KA-19-0801
802,Coimbatore Traffic PS,20,12.454295,76.878903,KA-20-0802
803,Mandya Rural PS,20,12.557553,76.818835,KA-20-0803
804,Dharmavaram Women PS,20,12.636634,76.888809,KA-20-0804
805,Mandya Town PS,20,12.412971,76.804937,KA-20-0805
806,Muzaffarpur Market PS,20,12.561026,76.98575,KA-20-0806
807,Mandya Market PS,20,12.486549,76.959111,KA-20-0807
808,Siliguri North PS,20,12.517204,77.018903,KA-20-0808
809,Bally South PS,20,12.452931,76.752919,KA-20-0809
810,Mandya East PS,20,12.640529,76.978661,KA-20-0810
811,Bikaner City PS,20,12.513305,76.85233,KA-20-0811
812,Akola East PS,20,12.663994,76.77514,KA-20-0812
813,Mandya West PS,20,12.531907,76.982471,KA-20-0813
814,Mandya Central PS,20,12.670718,76.810923,KA-20-0814
815,Indore Railway PS,20,12.488327,77.025662,KA-20-0815
816,Mandya Railway PS,20,12.442765,76.840501,KA-20-0816
817,Kanpur Central PS,20,12.645994,76.753562,KA-20-0817
818,Patiala Central PS,20,12.542095,76.787731,KA-20-0818
819,Pune Traffic PS,20,12.61492,77.036216,KA-20-0819
820,Bilaspur South PS,20,12.518931,76.772177,KA-20-0820
821,Cuttack Traffic PS,20,12.377778,76.888497,KA-20-0821
822,Hajipur Cyber PS,20,12.432239,76.784247,KA-20-0822
823,Mandya Central PS,20,12.612527,77.005565,KA-20-0823
824,Mandya City PS,20,12.547783,77.020267,KA-20-0824
825,Mandya Market PS,20,12.529688,76.854567,KA-20-0825
826,Rajkot Town PS,20,12.654377,76.863779,KA-20-0826
827,Sultan Pur Majra Town PS,20,12.468581,77.037858,KA-20-0827
828,Anand Central PS,20,12.609353,77.033299,KA-20-0828
829,Bidhannagar West PS,20,12.583955,76.913693,KA-20-0829
830,Srikakulam East PS,20,12.438771,76.921785,KA-20-0830
831,Saharsa Rural PS,20,12.591998,76.833455,KA-20-0831
832,Berhampore Rural PS,20,12.656436,77.029709,KA-20-0832
833,Ghaziabad Economic Offences PS,20,12.603049,76.915345,KA-20-0833
834,Rewa Rural PS,20,12.648111,77.03536,KA-20-0834
835,Moradabad Traffic PS,20,12.403033,76.893956,KA-20-0835
836,Raiganj Cyber PS,20,12.443199,77.039814,KA-20-0836
837,Jodhpur Rural PS,20,12.660724,76.991599,KA-20-0837
838,Narasaraopet West PS,20,12.637796,76.879089,KA-20-0838
839,Mandya Women PS,20,12.579753,76.850244,KA-20-0839
840,Mandya Market PS,20,12.372184,76.860881,KA-20-0840
841,Amritsar Central PS,20,12.421702,76.869306,KA-20-0841
842,Panipat Economic Offences PS,20,12.484404,76.993742,KA-20-0842
843,Eluru Market PS,20,12.567091,76.951248,KA-20-0843
844,Malda Rural PS,20,12.611558,76.755124,KA-20-0844
845,Navi Mumbai City PS,20,12.657299,76.76736,KA-20-0845
846,Suryapet Rural PS,21,13.034271,78.001701,KA-21-0846
847,Chinsurah Town PS,21,13.281583,78.247168,KA-21-0847
848,Kolar Central PS,21,13.268733,78.028699,KA-21-0848
849,Kolar Economic Offences PS,21,13.016377,78.040865,KA-21-0849
850,Ambattur Traffic PS,21,13.152234,78.256872,KA-21-0850
851,Kolar South PS,21,13.070457,78.050464,KA-21-0851
852,Sonipat City PS,21,13.150899,78.126484,KA-21-0852
853,Silchar City PS,21,13.114282,78.067565,KA-21-0853
